fid,district,dist_name,shape_star,shape_stle,SHAPE__Len,SHAPE__Are,dist_area,OBJECTID,STATEFP20,COUNTYFP20,TRACTCE20,GEOID20,NAME20,NAMELSAD20,MTFCC20,FUNCSTAT20,ALAND20,AWATER20,INTPTLAT20,INTPTLON20,ShapeSTAre,ShapeSTLen,trac_area,int_area
"4","4",Northeastern,446284308.389999985694885,91007.155087000006461,35893.558473007324210,69411195.176428183913231,"41462790","2996","24","510","270902","24510270902","2709.02",Census Tract,G5020,S,"1132898","0","+39.3509521","-076.5843196",1897129.792968750000000,6794.315476838384711,"1132897","1132897"
"4","4",Northeastern,446284308.389999985694885,91007.155087000006461,35893.558473007324210,69411195.176428183913231,"41462790","3017","24","510","270903","24510270903","2709.03",Census Tract,G5020,S,"1089334","0","+39.3426876","-076.5900973",1823745.597656250000000,7023.648925333954139,"1089330","1088556"
"4","4",Northeastern,446284308.389999985694885,91007.155087000006461,35893.558473007324210,69411195.176428183913231,"41462790","3018","24","510","271001","24510271001","2710.01",Census Tract,G5020,S,"505077","0","+39.3430254","-076.6050586",845605.980468750000000,3937.840354461000061,"505079","21"
"5","5",Northern,376848766.523000001907349,92065.260674399993150,36305.206288070839946,58622522.991994597017765,"35011701","1730","24","510","120202","24510120202","1202.02",Census Tract,G5020,S,"981794","0","+39.3286922","-076.6194426",1643055.628906250000000,5767.470346952051841,"981793","981793"
"5","5",Northern,376848766.523000001907349,92065.260674399993150,36305.206288070839946,58622522.991994597017765,"35011701","1732","24","510","120201","24510120201","1202.01",Census Tract,G5020,S,"348020","0","+39.3279849","-076.6118803",582410.320312500000000,3716.614028044546103,"348021","348021"
"5","5",Northern,376848766.523000001907349,92065.260674399993150,36305.206288070839946,58622522.991994597017765,"35011701","2153","24","510","130806","24510130806","1308.06",Census Tract,G5020,S,"1406474","707","+39.3346113","-076.6503321",2355472.375000000000000,7841.028326897698207,"1407181","1406603"
"5","5",Northern,376848766.523000001907349,92065.260674399993150,36305.206288070839946,58622522.991994597017765,"35011701","2159","24","510","150500","24510150500","1505",Census Tract,G5020,S,"960450","9673","+39.3222425","-076.6601005",1623158.906250000000000,5477.268715986999268,"970120","35"
"5","5",Northern,376848766.523000001907349,92065.260674399993150,36305.206288070839946,58622522.991994597017765,"35011701","2168","24","510","271900","24510271900","2719",Census Tract,G5020,S,"1398986","0","+39.3556338","-076.6821514",2343037.382812500000000,7669.079853988061586,"1398991","431113"
"5","5",Northern,376848766.523000001907349,92065.260674399993150,36305.206288070839946,58622522.991994597017765,"35011701","2180","24","510","272003","24510272003","2720.03",Census Tract,G5020,S,"1934714","0","+39.3633286","-076.6854724",3240975.003906250000000,8964.179819468199639,"1934713","198"
"5","5",Northern,376848766.523000001907349,92065.260674399993150,36305.206288070839946,58622522.991994597017765,"35011701","2223","24","510","090100","24510090100","901",Census Tract,G5020,S,"657875","0","+39.3369651","-076.6036954",1101222.957031250000000,4745.532790982840197,"657872","342466"
"5","5",Northern,376848766.523000001907349,92065.260674399993150,36305.206288070839946,58622522.991994597017765,"35011701","2541","24","510","130200","24510130200","1302",Census Tract,G5020,S,"352623","0","+39.3123177","-076.6305781",589849.933593750000000,3664.227759596151373,"352623","36"
"5","5",Northern,376848766.523000001907349,92065.260674399993150,36305.206288070839946,58622522.991994597017765,"35011701","2542","24","510","130400","24510130400","1304",Census Tract,G5020,S,"2599677","203955","+39.3225962","-076.6448717",4691109.062500000000000,9336.451092898512798,"2803633","2467125"
"5","5",Northern,376848766.523000001907349,92065.260674399993150,36305.206288070839946,58622522.991994597017765,"35011701","2543","24","510","130600","24510130600","1306",Census Tract,G5020,S,"872125","3815","+39.3264635","-076.6304217",1465822.246093750000000,5720.525085187495279,"875943","875943"
"5","5",Northern,376848766.523000001907349,92065.260674399993150,36305.206288070839946,58622522.991994597017765,"35011701","2544","24","510","130700","24510130700","1307",Census Tract,G5020,S,"1063583","0","+39.3367186","-076.6317033",1780340.191406250000000,6242.677336469687361,"1063584","1063584"
"5","5",Northern,376848766.523000001907349,92065.260674399993150,36305.206288070839946,58622522.991994597017765,"35011701","2545","24","510","130803","24510130803","1308.03",Census Tract,G5020,S,"693566","0","+39.3402502","-076.6433643",1161082.644531250000000,4273.912713420381806,"693567","693567"
"5","5",Northern,376848766.523000001907349,92065.260674399993150,36305.206288070839946,58622522.991994597017765,"35011701","2546","24","510","130804","24510130804","1308.04",Census Tract,G5020,S,"737978","0","+39.3312836","-076.6384027",1235119.667968750232831,4879.921696747627720,"737981","737981"
"5","5",Northern,376848766.523000001907349,92065.260674399993150,36305.206288070839946,58622522.991994597017765,"35011701","2547","24","510","130805","24510130805","1308.05",Census Tract,G5020,S,"1632325","6396","+39.3521339","-076.6522287",2744136.125000000000000,7294.308404466237334,"1638721","1638721"
"5","5",Northern,376848766.523000001907349,92065.260674399993150,36305.206288070839946,58622522.991994597017765,"35011701","2555","24","510","120400","24510120400","1204",Census Tract,G5020,S,"281025","0","+39.3138354","-076.6123840",470107.484375000000000,2766.362515425598758,"281027","101594"
"5","5",Northern,376848766.523000001907349,92065.260674399993150,36305.206288070839946,58622522.991994597017765,"35011701","2849","24","510","090300","24510090300","903",Census Tract,G5020,S,"793221","0","+39.3312288","-076.6023893",1327569.847656250000000,4957.547054658399247,"793220","323567"
"5","5",Northern,376848766.523000001907349,92065.260674399993150,36305.206288070839946,58622522.991994597017765,"35011701","2850","24","510","090400","24510090400","904",Census Tract,G5020,S,"352240","0","+39.3227817","-076.6064912",589380.730468750000000,3158.001268769166018,"352238","352238"
"5","5",Northern,376848766.523000001907349,92065.260674399993150,36305.206288070839946,58622522.991994597017765,"35011701","2851","24","510","090500","24510090500","905",Census Tract,G5020,S,"741595","0","+39.3249389","-076.6012005",1240944.078125000000000,6103.361427734132121,"741594","189793"
"5","5",Northern,376848766.523000001907349,92065.260674399993150,36305.206288070839946,58622522.991994597017765,"35011701","2886","24","510","090800","24510090800","908",Census Tract,G5020,S,"846055","0","+39.3155244","-076.6036910",1415358.015625000232831,4896.196255649272643,"846051","40646"
"5","5",Northern,376848766.523000001907349,92065.260674399993150,36305.206288070839946,58622522.991994597017765,"35011701","2897","24","510","120100","24510120100","1201",Census Tract,G5020,S,"1036127","0","+39.3365253","-076.6165092",1734368.250000000000000,6378.516660314553519,"1036126","1036126"
"5","5",Northern,376848766.523000001907349,92065.260674399993150,36305.206288070839946,58622522.991994597017765,"35011701","2898","24","510","120300","24510120300","1203",Census Tract,G5020,S,"403945","0","+39.3199472","-076.6124858",675842.546875000000000,3415.458602408161823,"403944","350468"
"5","5",Northern,376848766.523000001907349,92065.260674399993150,36305.206288070839946,58622522.991994597017765,"35011701","2899","24","510","120500","24510120500","1205",Census Tract,G5020,S,"534553","0","+39.3085848","-076.6140036",894072.757812500000000,4504.742700313904606,"534550","50"
"5","5",Northern,376848766.523000001907349,92065.260674399993150,36305.206288070839946,58622522.991994597017765,"35011701","2900","24","510","120600","24510120600","1206",Census Tract,G5020,S,"504967","0","+39.3170880","-076.6175228",844798.218750000000000,4498.876193964979393,"504968","455702"
"5","5",Northern,376848766.523000001907349,92065.260674399993150,36305.206288070839946,58622522.991994597017765,"35011701","2955","24","510","151200","24510151200","1512",Census Tract,G5020,S,"779694","0","+39.3310485","-076.6598579",1304927.464843750000000,4687.958860610747251,"779696","132901"
"5","5",Northern,376848766.523000001907349,92065.260674399993150,36305.206288070839946,58622522.991994597017765,"35011701","2956","24","510","151300","24510151300","1513",Census Tract,G5020,S,"927386","0","+39.3378526","-076.6661876",1552405.101562500000000,6120.024406787033513,"927385","327973"
"5","5",Northern,376848766.523000001907349,92065.260674399993150,36305.206288070839946,58622522.991994597017765,"35011701","2971","24","510","270801","24510270801","2708.01",Census Tract,G5020,S,"806701","0","+39.3691930","-076.5912570",1351591.523437500000000,5285.872223186031988,"806704","273097"
"5","5",Northern,376848766.523000001907349,92065.260674399993150,36305.206288070839946,58622522.991994597017765,"35011701","2979","24","510","270802","24510270802","2708.02",Census Tract,G5020,S,"1099564","0","+39.3614244","-076.5928428",1841854.894531250000000,5669.702252425862753,"1099562","364295"
"5","5",Northern,376848766.523000001907349,92065.260674399993150,36305.206288070839946,58622522.991994597017765,"35011701","2980","24","510","271400","24510271400","2714",Census Tract,G5020,S,"1717441","0","+39.3468547","-076.6336391",2875666.953125000000000,8159.246554665662188,"1717444","1717444"
"5","5",Northern,376848766.523000001907349,92065.260674399993150,36305.206288070839946,58622522.991994597017765,"35011701","2981","24","510","271501","24510271501","2715.01",Census Tract,G5020,S,"3628340","18282","+39.3642233","-076.6614760",6108998.847656250000000,10514.633519908835297,"3646623","3078217"
"5","5",Northern,376848766.523000001907349,92065.260674399993150,36305.206288070839946,58622522.991994597017765,"35011701","2982","24","510","120700","24510120700","1207",Census Tract,G5020,S,"1034427","9367","+39.3184095","-076.6235290",1746296.546875000000000,5836.100918364536483,"1043797","1022355"
"5","5",Northern,376848766.523000001907349,92065.260674399993150,36305.206288070839946,58622522.991994597017765,"35011701","2983","24","510","130100","24510130100","1301",Census Tract,G5020,S,"311272","0","+39.3152603","-076.6342242",520718.472656250000000,3496.616175163726439,"311269","15094"
"5","5",Northern,376848766.523000001907349,92065.260674399993150,36305.206288070839946,58622522.991994597017765,"35011701","2994","24","510","270805","24510270805","2708.05",Census Tract,G5020,S,"1248265","0","+39.3596241","-076.6033509",2090830.632812500000000,6208.970415486094680,"1248261","1229634"
"5","5",Northern,376848766.523000001907349,92065.260674399993150,36305.206288070839946,58622522.991994597017765,"35011701","2995","24","510","270901","24510270901","2709.01",Census Tract,G5020,S,"677441","0","+39.3499700","-076.5949830",1134401.835937500000000,4598.628079100615651,"677443","1740"
"5","5",Northern,376848766.523000001907349,92065.260674399993150,36305.206288070839946,58622522.991994597017765,"35011701","2997","24","510","270804","24510270804","2708.04",Census Tract,G5020,S,"721489","0","+39.3686599","-076.6045879",1208795.597656250232831,4740.395496569499301,"721486","714755"
"5","5",Northern,376848766.523000001907349,92065.260674399993150,36305.206288070839946,58622522.991994597017765,"35011701","2998","24","510","271503","24510271503","2715.03",Census Tract,G5020,S,"742763","1671","+39.3534054","-076.6448877",1246682.156250000000000,6355.892575977036358,"744433","744433"
"5","5",Northern,376848766.523000001907349,92065.260674399993150,36305.206288070839946,58622522.991994597017765,"35011701","3017","24","510","270903","24510270903","2709.03",Census Tract,G5020,S,"1089334","0","+39.3426876","-076.5900973",1823745.597656250000000,7023.648925333954139,"1089330","774"
"5","5",Northern,376848766.523000001907349,92065.260674399993150,36305.206288070839946,58622522.991994597017765,"35011701","3018","24","510","271001","24510271001","2710.01",Census Tract,G5020,S,"505077","0","+39.3430254","-076.6050586",845605.980468750000000,3937.840354461000061,"505079","505058"
"5","5",Northern,376848766.523000001907349,92065.260674399993150,36305.206288070839946,58622522.991994597017765,"35011701","3019","24","510","271002","24510271002","2710.02",Census Tract,G5020,S,"955654","0","+39.3504128","-076.6043920",1600298.445312500000000,5085.015751857085888,"955655","955655"
"5","5",Northern,376848766.523000001907349,92065.260674399993150,36305.206288070839946,58622522.991994597017765,"35011701","3020","24","510","271101","24510271101","2711.01",Census Tract,G5020,S,"1011783","0","+39.3498089","-076.6163060",1694255.074218750000000,5246.900570570751370,"1011781","1011781"
"5","5",Northern,376848766.523000001907349,92065.260674399993150,36305.206288070839946,58622522.991994597017765,"35011701","3021","24","510","271102","24510271102","2711.02",Census Tract,G5020,S,"1227625","29218","+39.3451675","-076.6202330",2104337.796875000000000,8250.121576101444589,"1256844","1256844"
"5","5",Northern,376848766.523000001907349,92065.260674399993150,36305.206288070839946,58622522.991994597017765,"35011701","3022","24","510","271200","24510271200","2712",Census Tract,G5020,S,"3599462","933","+39.3637054","-076.6203629",6031257.882812500000000,11050.814336885408920,"3600401","3591708"
"5","5",Northern,376848766.523000001907349,92065.260674399993150,36305.206288070839946,58622522.991994597017765,"35011701","3030","24","510","271300","24510271300","2713",Census Tract,G5020,S,"2861713","3175","+39.3628280","-076.6395253",4799126.218750000000000,9786.245674070718451,"2864893","2856679"
"5","5",Northern,376848766.523000001907349,92065.260674399993150,36305.206288070839946,58622522.991994597017765,"35011701","3037","24","510","271600","24510271600","2716",Census Tract,G5020,S,"850296","0","+39.3432051","-076.6655877",1423583.929687500232831,4932.148570367235152,"850300","514858"
"5","5",Northern,376848766.523000001907349,92065.260674399993150,36305.206288070839946,58622522.991994597017765,"35011701","3038","24","510","271700","24510271700","2717",Census Tract,G5020,S,"1734101","0","+39.3515530","-076.6693332",2903947.054687500000000,7328.710178573745907,"1734102","838985"
"6","6",Northwestern,270879408.244000017642975,85532.440417299992987,33735.111659983871505,42131904.310916893184185,"25166495","1731","24","510","272005","24510272005","2720.05",Census Tract,G5020,S,"927829","0","+39.3686872","-076.7010065",1554506.531250000000000,5638.193682566781717,"927829","917756"
"6","6",Northwestern,270879408.244000017642975,85532.440417299992987,33735.111659983871505,42131904.310916893184185,"25166495","1733","24","510","272004","24510272004","2720.04",Census Tract,G5020,S,"708925","0","+39.3686120","-076.6890444",1187746.347656250232831,5346.020769019022737,"708923","703047"
"6","6",Northwestern,270879408.244000017642975,85532.440417299992987,33735.111659983871505,42131904.310916893184185,"25166495","1737","24","510","272006","24510272006","2720.06",Census Tract,G5020,S,"736776","0","+39.3566463","-076.6965328",1233990.152343750000000,4932.715762102555345,"736775","736775"
"6","6",Northwestern,270879408.244000017642975,85532.440417299992987,33735.111659983871505,42131904.310916893184185,"25166495","2153","24","510","130806","24510130806","1308.06",Census Tract,G5020,S,"1406474","707","+39.3346113","-076.6503321",2355472.375000000000000,7841.028326897698207,"1407181","578"
"6","6",Northwestern,270879408.244000017642975,85532.440417299992987,33735.111659983871505,42131904.310916893184185,"25166495","2158","24","510","150400","24510150400","1504",Census Tract,G5020,S,"815573","0","+39.3124588","-076.6527287",1364258.773437500000000,5212.049098716021945,"815576","75"
"6","6",Northwestern,270879408.244000017642975,85532.440417299992987,33735.111659983871505,42131904.310916893184185,"25166495","2159","24","510","150500","24510150500","1505",Census Tract,G5020,S,"960450","9673","+39.3222425","-076.6601005",1623158.906250000000000,5477.268715986999268,"970120","754037"
"6","6",Northwestern,270879408.244000017642975,85532.440417299992987,33735.111659983871505,42131904.310916893184185,"25166495","2160","24","510","150600","24510150600","1506",Census Tract,G5020,S,"959035","0","+39.3090802","-076.6687936",1604075.871093750000000,7242.233326741064957,"959035","191"
"6","6",Northwestern,270879408.244000017642975,85532.440417299992987,33735.111659983871505,42131904.310916893184185,"25166495","2161","24","510","150701","24510150701","1507.01",Census Tract,G5020,S,"858013","117437","+39.3193301","-076.6678344",1631967.824218750000000,5356.249714179836701,"975454","975434"
"6","6",Northwestern,270879408.244000017642975,85532.440417299992987,33735.111659983871505,42131904.310916893184185,"25166495","2162","24","510","150702","24510150702","1507.02",Census Tract,G5020,S,"391519","0","+39.3128159","-076.6678751",654920.500000000000000,3781.126872748268397,"391518","1631"
"6","6",Northwestern,270879408.244000017642975,85532.440417299992987,33735.111659983871505,42131904.310916893184185,"25166495","2164","24","510","271802","24510271802","2718.02",Census Tract,G5020,S,"530270","0","+39.3446843","-076.6770690",887822.398437500000000,3846.705342440685399,"530270","530270"
"6","6",Northwestern,270879408.244000017642975,85532.440417299992987,33735.111659983871505,42131904.310916893184185,"25166495","2168","24","510","271900","24510271900","2719",Census Tract,G5020,S,"1398986","0","+39.3556338","-076.6821514",2343037.382812500000000,7669.079853988061586,"1398991","967878"
"6","6",Northwestern,270879408.244000017642975,85532.440417299992987,33735.111659983871505,42131904.310916893184185,"25166495","2169","24","510","151000","24510151000","1510",Census Tract,G5020,S,"1484009","0","+39.3333561","-076.6843834",2483854.035156250000000,7469.911831558389167,"1484009","1484009"
"6","6",Northwestern,270879408.244000017642975,85532.440417299992987,33735.111659983871505,42131904.310916893184185,"25166495","2170","24","510","151100","24510151100","1511",Census Tract,G5020,S,"1698800","0","+39.3303769","-076.6723437",2843120.824218750000000,7175.492465299083051,"1698801","1698801"
"6","6",Northwestern,270879408.244000017642975,85532.440417299992987,33735.111659983871505,42131904.310916893184185,"25166495","2171","24","510","150800","24510150800","1508",Census Tract,G5020,S,"1089496","0","+39.3189672","-076.6778103",1822786.109375000000000,6579.214865068899599,"1089490","892949"
"6","6",Northwestern,270879408.244000017642975,85532.440417299992987,33735.111659983871505,42131904.310916893184185,"25166495","2180","24","510","272003","24510272003","2720.03",Census Tract,G5020,S,"1934714","0","+39.3633286","-076.6854724",3240975.003906250000000,8964.179819468199639,"1934713","1927333"
"6","6",Northwestern,270879408.244000017642975,85532.440417299992987,33735.111659983871505,42131904.310916893184185,"25166495","2181","24","510","280101","24510280101","2801.01",Census Tract,G5020,S,"1408316","0","+39.3516279","-076.6998407",2358390.300781250000000,11742.824501673923805,"1408318","1403922"
"6","6",Northwestern,270879408.244000017642975,85532.440417299992987,33735.111659983871505,42131904.310916893184185,"25166495","2182","24","510","280102","24510280102","2801.02",Census Tract,G5020,S,"3498689","0","+39.3411885","-076.7000831",5857219.250000000000000,11112.484593692863200,"3498689","3497536"
"6","6",Northwestern,270879408.244000017642975,85532.440417299992987,33735.111659983871505,42131904.310916893184185,"25166495","2183","24","510","280200","24510280200","2802",Census Tract,G5020,S,"2413240","0","+39.3274111","-076.7016139",4038460.976562500000000,8589.199607560272852,"2413234","2386453"
"6","6",Northwestern,270879408.244000017642975,85532.440417299992987,33735.111659983871505,42131904.310916893184185,"25166495","2185","24","510","280302","24510280302","2803.02",Census Tract,G5020,S,"1006761","0","+39.3179241","-076.6935132",1684326.734375000000000,7004.252915672883319,"1006762","938178"
"6","6",Northwestern,270879408.244000017642975,85532.440417299992987,33735.111659983871505,42131904.310916893184185,"25166495","2539","24","510","280301","24510280301","2803.01",Census Tract,G5020,S,"3160921","20250","+39.3106632","-076.7022121",5320987.839843750000000,11912.575516145097936,"3181172","195068"
"6","6",Northwestern,270879408.244000017642975,85532.440417299992987,33735.111659983871505,42131904.310916893184185,"25166495","2542","24","510","130400","24510130400","1304",Census Tract,G5020,S,"2599677","203955","+39.3225962","-076.6448717",4691109.062500000000000,9336.451092898512798,"2803633","60174"
"6","6",Northwestern,270879408.244000017642975,85532.440417299992987,33735.111659983871505,42131904.310916893184185,"25166495","2559","24","510","271801","24510271801","2718.01",Census Tract,G5020,S,"557962","0","+39.3477502","-076.6834693",934264.988281250000000,4097.689745017431960,"557960","557960"
"6","6",Northwestern,270879408.244000017642975,85532.440417299992987,33735.111659983871505,42131904.310916893184185,"25166495","2560","24","510","150900","24510150900","1509",Census Tract,G5020,S,"1464150","1171","+39.3142207","-076.6842999",2451225.308593749534339,10770.813626365921664,"1465321","703694"
"6","6",Northwestern,270879408.244000017642975,85532.440417299992987,33735.111659983871505,42131904.310916893184185,"25166495","2617","24","510","272007","24510272007","2720.07",Census Tract,G5020,S,"802298","0","+39.3636968","-076.7064881",1344004.093750000000000,5771.133446757513411,"802300","794742"
"6","6",Northwestern,270879408.244000017642975,85532.440417299992987,33735.111659983871505,42131904.310916893184185,"25166495","2955","24","510","151200","24510151200","1512",Census Tract,G5020,S,"779694","0","+39.3310485","-076.6598579",1304927.464843750000000,4687.958860610747251,"779696","646794"
"6","6",Northwestern,270879408.244000017642975,85532.440417299992987,33735.111659983871505,42131904.310916893184185,"25166495","2956","24","510","151300","24510151300","1513",Census Tract,G5020,S,"927386","0","+39.3378526","-076.6661876",1552405.101562500000000,6120.024406787033513,"927385","599412"
"6","6",Northwestern,270879408.244000017642975,85532.440417299992987,33735.111659983871505,42131904.310916893184185,"25166495","2981","24","510","271501","24510271501","2715.01",Census Tract,G5020,S,"3628340","18282","+39.3642233","-076.6614760",6108998.847656250000000,10514.633519908835297,"3646623","547581"
"6","6",Northwestern,270879408.244000017642975,85532.440417299992987,33735.111659983871505,42131904.310916893184185,"25166495","3037","24","510","271600","24510271600","2716",Census Tract,G5020,S,"850296","0","+39.3432051","-076.6655877",1423583.929687500232831,4932.148570367235152,"850300","335442"
"6","6",Northwestern,270879408.244000017642975,85532.440417299992987,33735.111659983871505,42131904.310916893184185,"25166495","3038","24","510","271700","24510271700","2717",Census Tract,G5020,S,"1734101","0","+39.3515530","-076.6693332",2903947.054687500000000,7328.710178573745907,"1734102","895117"
"7","7",Western,78373088.543899998068810,48652.549026399996364,19172.962434568926255,12176548.506142234429717,"7281458","2149","24","510","160500","24510160500","1605",Census Tract,G5020,S,"1048118","0","+39.2994113","-076.6555090",1752594.617187500000000,6013.697589980962221,"1048117","1045482"
"7","7",Western,78373088.543899998068810,48652.549026399996364,19172.962434568926255,12176548.506142234429717,"7281458","2154","24","510","140200","24510140200","1402",Census Tract,G5020,S,"395229","0","+39.3037530","-076.6321873",660956.875000000000000,3403.971467223123909,"395228","376"
"7","7",Western,78373088.543899998068810,48652.549026399996364,19172.962434568926255,12176548.506142234429717,"7281458","2155","24","510","140300","24510140300","1403",Census Tract,G5020,S,"389282","0","+39.3078099","-076.6361904",651086.105468750000000,3565.679745235034261,"389281","1338"
"7","7",Western,78373088.543899998068810,48652.549026399996364,19172.962434568926255,12176548.506142234429717,"7281458","2156","24","510","150200","24510150200","1502",Census Tract,G5020,S,"420327","0","+39.3063661","-076.6480486",702981.710937500000000,3597.046749990754506,"420327","420327"
"7","7",Western,78373088.543899998068810,48652.549026399996364,19172.962434568926255,12176548.506142234429717,"7281458","2157","24","510","150300","24510150300","1503",Census Tract,G5020,S,"399171","0","+39.3070301","-076.6550670",667612.953125000000000,3361.188507084581943,"399171","399171"
"7","7",Western,78373088.543899998068810,48652.549026399996364,19172.962434568926255,12176548.506142234429717,"7281458","2158","24","510","150400","24510150400","1504",Census Tract,G5020,S,"815573","0","+39.3124588","-076.6527287",1364258.773437500000000,5212.049098716021945,"815576","815501"
"7","7",Western,78373088.543899998068810,48652.549026399996364,19172.962434568926255,12176548.506142234429717,"7281458","2159","24","510","150500","24510150500","1505",Census Tract,G5020,S,"960450","9673","+39.3222425","-076.6601005",1623158.906250000000000,5477.268715986999268,"970120","216048"
"7","7",Western,78373088.543899998068810,48652.549026399996364,19172.962434568926255,12176548.506142234429717,"7281458","2160","24","510","150600","24510150600","1506",Census Tract,G5020,S,"959035","0","+39.3090802","-076.6687936",1604075.871093750000000,7242.233326741064957,"959035","197850"
"7","7",Western,78373088.543899998068810,48652.549026399996364,19172.962434568926255,12176548.506142234429717,"7281458","2161","24","510","150701","24510150701","1507.01",Census Tract,G5020,S,"858013","117437","+39.3193301","-076.6678344",1631967.824218750000000,5356.249714179836701,"975454","21"
"7","7",Western,78373088.543899998068810,48652.549026399996364,19172.962434568926255,12176548.506142234429717,"7281458","2162","24","510","150702","24510150702","1507.02",Census Tract,G5020,S,"391519","0","+39.3128159","-076.6678751",654920.500000000000000,3781.126872748268397,"391518","138248"
"7","7",Western,78373088.543899998068810,48652.549026399996364,19172.962434568926255,12176548.506142234429717,"7281458","2163","24","510","160600","24510160600","1606",Census Tract,G5020,S,"556403","0","+39.2967497","-076.6640074",930307.308593750000000,4157.503139320903756,"556401","341400"
"7","7",Western,78373088.543899998068810,48652.549026399996364,19172.962434568926255,12176548.506142234429717,"7281458","2193","24","510","040200","24510040200","402",Census Tract,G5020,S,"435698","0","+39.2903223","-076.6250565",728358.691406250000000,3648.080597299983310,"435698","8286"
"7","7",Western,78373088.543899998068810,48652.549026399996364,19172.962434568926255,12176548.506142234429717,"7281458","2535","24","510","160200","24510160200","1602",Census Tract,G5020,S,"374068","0","+39.2987150","-076.6408488",625478.718750000000000,3602.398214584253310,"374067","374067"
"7","7",Western,78373088.543899998068810,48652.549026399996364,19172.962434568926255,12176548.506142234429717,"7281458","2537","24","510","130300","24510130300","1303",Census Tract,G5020,S,"359731","0","+39.3123572","-076.6406686",601740.105468749883585,3745.663961748161910,"359731","257104"
"7","7",Western,78373088.543899998068810,48652.549026399996364,19172.962434568926255,12176548.506142234429717,"7281458","2540","24","510","160100","24510160100","1601",Census Tract,G5020,S,"382639","0","+39.2980892","-076.6363266",639795.769531250000000,3690.973261556858233,"382636","382400"
"7","7",Western,78373088.543899998068810,48652.549026399996364,19172.962434568926255,12176548.506142234429717,"7281458","2542","24","510","130400","24510130400","1304",Census Tract,G5020,S,"2599677","203955","+39.3225962","-076.6448717",4691109.062500000000000,9336.451092898512798,"2803633","256217"
"7","7",Western,78373088.543899998068810,48652.549026399996364,19172.962434568926255,12176548.506142234429717,"7281458","2553","24","510","150100","24510150100","1501",Census Tract,G5020,S,"369345","0","+39.3061672","-076.6417556",617717.355468750116415,3297.682910299235118,"369347","368742"
"7","7",Western,78373088.543899998068810,48652.549026399996364,19172.962434568926255,12176548.506142234429717,"7281458","2564","24","510","160300","24510160300","1603",Census Tract,G5020,S,"255075","0","+39.2985728","-076.6444023",426508.500000000000000,3291.157926743489952,"255074","255074"
"7","7",Western,78373088.543899998068810,48652.549026399996364,19172.962434568926255,12176548.506142234429717,"7281458","2901","24","510","280600","24510280600","2806",Census Tract,G5020,S,"576317","0","+39.2916116","-076.6329627",963469.816406250000000,3987.707207125955392,"576319","441988"
"7","7",Western,78373088.543899998068810,48652.549026399996364,19172.962434568926255,12176548.506142234429717,"7281458","2957","24","510","160400","24510160400","1604",Census Tract,G5020,S,"389583","0","+39.2980135","-076.6481402",651406.605468750000000,3674.633283782146464,"389581","389581"
"7","7",Western,78373088.543899998068810,48652.549026399996364,19172.962434568926255,12176548.506142234429717,"7281458","2967","24","510","160700","24510160700","1607",Census Tract,G5020,S,"953875","14242","+39.3020563","-076.6686304",1618958.320312500000000,6321.499838808280401,"968116","327"
"7","7",Western,78373088.543899998068810,48652.549026399996364,19172.962434568926255,12176548.506142234429717,"7281458","2986","24","510","170300","24510170300","1703",Census Tract,G5020,S,"305829","0","+39.2974131","-076.6305876",511359.457031250000000,2872.396918455189279,"305829","398"
"7","7",Western,78373088.543899998068810,48652.549026399996364,19172.962434568926255,12176548.506142234429717,"7281458","2987","24","510","190200","24510190200","1902",Census Tract,G5020,S,"266105","0","+39.2851695","-076.6401802",444782.707031250000000,2888.563602849616473,"266104","18747"
"7","7",Western,78373088.543899998068810,48652.549026399996364,19172.962434568926255,12176548.506142234429717,"7281458","2988","24","510","190300","24510190300","1903",Census Tract,G5020,S,"352929","0","+39.2842170","-076.6444910",589883.906250000000000,3370.335141311982170,"352925","21159"
"7","7",Western,78373088.543899998068810,48652.549026399996364,19172.962434568926255,12176548.506142234429717,"7281458","2989","24","510","200100","24510200100","2001",Census Tract,G5020,S,"264900","0","+39.2909656","-076.6478189",442840.906250000000000,2717.450194973817815,"264899","264836"
"7","7",Western,78373088.543899998068810,48652.549026399996364,19172.962434568926255,12176548.506142234429717,"7281458","2990","24","510","200200","24510200200","2002",Census Tract,G5020,S,"926853","0","+39.2908711","-076.6588488",1549454.453125000000000,5811.287301999873307,"926856","281194"
"7","7",Western,78373088.543899998068810,48652.549026399996364,19172.962434568926255,12176548.506142234429717,"7281458","2991","24","510","200300","24510200300","2003",Census Tract,G5020,S,"244150","0","+39.2839924","-076.6481864",408068.863281250000000,3108.058163923371467,"244147","251"
"7","7",Western,78373088.543899998068810,48652.549026399996364,19172.962434568926255,12176548.506142234429717,"7281458","2992","24","510","200400","24510200400","2004",Census Tract,G5020,S,"387906","0","+39.2856222","-076.6558429",648377.511718750000000,4139.886155826421600,"387906","1224"
"7","7",Western,78373088.543899998068810,48652.549026399996364,19172.962434568926255,12176548.506142234429717,"7281458","3011","24","510","180300","24510180300","1803",Census Tract,G5020,S,"289563","0","+39.2873082","-076.6329977",484019.023437500000000,3186.054221045049871,"289561","973"
